year,quarter,name,sales
2019,1,능동로골목시장,3930040
2019,2,능동로골목시장,5544238
2019,3,능동로골목시장,6400164
2019,4,능동로골목시장,6220444
2019,1,다산로33길,8245141
2019,2,다산로33길,2511323
2019,3,다산로33길,3327239
2019,4,다산로33길,2707683
2019,1,다산로36길,43869470
2019,2,다산로36길,48960544
2019,3,다산로36길,45206695
2019,4,다산로36길,36212305
2019,1,다산로38길,77506273
2019,2,다산로38길,90631124
2019,3,다산로38길,92252168
2019,4,다산로38길,96622179
2019,1,다산로39길,50518139
2019,2,다산로39길,53071581
2019,3,다산로39길,56948357
2019,4,다산로39길,48011477
2019,1,답십리로23길,3336025
2019,3,답십리로23길,5155594
2019,4,답십리로23길,3586558
2019,1,답십리로56길,4292740
2019,2,답십리로56길,5051935
2019,3,답십리로56길,3643063
2019,4,답십리로56길,5468109
2019,1,답십리로60길,9691561
2019,2,답십리로60길,10070609
2019,3,답십리로60길,11697410
2019,4,답십리로60길,2466730
2019,1,답십리로64길,24872812
2019,2,답십리로64길,7980829
2019,3,답십리로64길,41356034
2019,4,답십리로64길,38153576
2019,1,답십리로68길,106014774
2019,2,답십리로68길,130011077
2019,3,답십리로68길,130301082
2019,4,답십리로68길,121554454
2019,1,답십리로69길,217121397
2019,2,답십리로69길,212266453
2019,3,답십리로69길,235480854
2019,4,답십리로69길,198581906
2019,1,답십리로72길,53542316
2019,2,답십리로72길,64674176
2019,3,답십리로72길,58290360
2019,4,답십리로72길,49601928
2019,1,답십리로75길,13459634
2019,2,답십리로75길,13424929
2019,3,답십리로75길,12513908
2019,4,답십리로75길,8803474
2019,1,답십리시장,221586
2019,2,답십리시장,557130
2019,1,당곡길,93873176
2019,2,당곡길,97463943
2019,3,당곡길,97766648
2019,4,당곡길,81739891
2019,1,당산로31길,448941281
2019,2,당산로31길,446517275
2019,3,당산로31길,512708341
2019,4,당산로31길,516007916
2019,1,당산로37길,468943327
2019,2,당산로37길,499271645
2019,3,당산로37길,503643195
2019,4,당산로37길,502139469
2019,1,당산로38길,117431596
2019,2,당산로38길,113047102
2019,3,당산로38길,129651828
2019,4,당산로38길,85799715
2019,1,당산로46길,83129352
2019,2,당산로46길,91869824
2019,3,당산로46길,90742371
2019,4,당산로46길,177736996
2019,1,당산역_1,4246279773
2019,2,당산역_1,4284354790
2019,3,당산역_1,4310632133
2019,4,당산역_1,4276351045
2019,1,당산역_2,207569358
2019,2,당산역_2,218631159
2019,3,당산역_2,266269569
2019,4,당산역_2,289036110
2019,1,대림골목시장,10710021
2019,2,대림골목시장,16953421
2019,3,대림골목시장,16108511
2019,4,대림골목시장,16170792
2019,1,대림로29길,324182682
2019,2,대림로29길,361975753
2019,3,대림로29길,393883428
2019,4,대림로29길,244108006
2019,1,대림로31길,10151540
2019,2,대림로31길,12758150
2019,3,대림로31길,11721332
2019,4,대림로31길,3409558
2019,1,대림로34길,37628780
2019,2,대림로34길,42503030
2019,3,대림로34길,43201987
2019,4,대림로34길,33592787
2019,1,대림로44길,10384845
2019,2,대림로44길,8240658
2019,3,대림로44길,9100035
2019,4,대림로44길,7168564
2019,4,대림로7길,1681906
2019,1,대림역_1,165254855
2019,2,대림역_1,232426867
2019,3,대림역_1,250075189
2019,4,대림역_1,216463415
2019,1,대림역_2,242718619
2019,2,대림역_2,285095561
2019,3,대림역_2,291126530
2019,4,대림역_2,239745258
2019,1,대명시장,10335809
2019,1,대방동2길,147465082
2019,2,대방동2길,135590815
2019,3,대방동2길,116943595
2019,4,대방동2길,69389436
2019,1,대사관로34길,68657695
2019,2,대사관로34길,80640978
2019,3,대사관로34길,82388703
2019,4,대사관로34길,105220411
2019,1,대학길,154122773
2019,2,대학길,197460772
2019,3,대학길,239680912
2019,4,대학길,284297079
2019,1,대흥로21길,13909391
2019,2,대흥로21길,34474870
2019,3,대흥로21길,52425461
2019,4,대흥로21길,42184536
2019,1,대흥로28길,121811467
2019,2,대흥로28길,178893100
2019,3,대흥로28길,215515639
2019,4,대흥로28길,12839411
2019,1,덕릉로40길,67428737
2019,2,덕릉로40길,70351243
2019,3,덕릉로40길,65727101
2019,4,덕릉로40길,64590680
2019,1,덕릉로41길,16502659
2019,2,덕릉로41길,18396238
2019,3,덕릉로41길,18640069
2019,4,덕릉로41길,34295374
2019,1,덕릉로60길,7093285
2019,2,덕릉로60길,6470515
2019,3,덕릉로60길,9174728
2019,4,덕릉로60길,11409985
2019,1,도곡로37길,395122662
2019,2,도곡로37길,433017715
2019,3,도곡로37길,414042141
2019,4,도곡로37길,423605994
2019,1,도당로13가길,15102158
2019,2,도당로13가길,26682014
2019,3,도당로13가길,22146763
2019,4,도당로13가길,36558273
2019,1,도당로19길,15870063
2019,2,도당로19길,19595139
2019,3,도당로19길,15732681
2019,4,도당로19길,15311811
2019,1,도당로29길,24548221
2019,3,도당로29길,35647926
2019,4,도당로29길,31502761
2019,4,도림로112길,6000000
2019,1,도림로12길,18412523
2019,2,도림로12길,12877751
2019,3,도림로12길,19864211
2019,4,도림로12길,22073299
2019,1,도림로147길,8653359
2019,2,도림로147길,11744018
2019,3,도림로147길,12718111
2019,4,도림로147길,12561984
2019,1,도림로6길,35567174
2019,2,도림로6길,62421996
2019,3,도림로6길,76509044
2019,4,도림로6길,36397320
2019,1,도림천로21길,48441528
2019,2,도림천로21길,47707280
2019,3,도림천로21길,49516776
2019,4,도림천로21길,29323423
2019,1,도봉로109길,25019246
2019,2,도봉로109길,26295810
2019,3,도봉로109길,28548616
2019,4,도봉로109길,22037199
2019,1,도봉로114길,1048481240
2019,2,도봉로114길,806918270
2019,3,도봉로114길,1204313384
2019,4,도봉로114길,1250576575
2019,1,도봉로143길,38445237
2019,2,도봉로143길,39377332
2019,3,도봉로143길,46939886
2019,4,도봉로143길,35507633
2019,1,도봉로147길,21662216
2019,2,도봉로147길,12073188
2019,3,도봉로147길,30265733
2019,4,도봉로147길,31644829
2019,1,도봉로152가길,31285075
2019,2,도봉로152가길,45012701
2019,3,도봉로152가길,45017639
2019,4,도봉로152가길,37150213
2019,1,도봉로156길,3641098
2019,3,도봉로156길,7479650
2019,4,도봉로156길,5289235
2019,1,도봉로169나길,5522506
2019,2,도봉로169나길,7519495
2019,3,도봉로169나길,9103195
2019,4,도봉로169나길,73455587
2019,1,도봉로181길,68920016
2019,2,도봉로181길,20389652
2019,3,도봉로181길,68453705
2019,4,도봉로181길,59863141
2019,1,도봉로45길,183893883
2019,2,도봉로45길,174741300
2019,3,도봉로45길,188368598
2019,4,도봉로45길,90617366
2019,1,도봉로67길,102338484
2019,2,도봉로67길,102159081
2019,3,도봉로67길,132351825
2019,4,도봉로67길,130769732
2019,1,도봉로76길,102480417
2019,2,도봉로76길,136278862
2019,3,도봉로76길,123304702
2019,4,도봉로76길,150415587
2019,1,도봉로8길,2264365
2019,2,도봉로8길,3739892
2019,3,도봉로8길,2780799
2019,1,도봉로99길,22791135
2019,2,도봉로99길,31632873
2019,3,도봉로99길,29619990
2019,4,도봉로99길,21500962
2019,1,도봉산4길,54323458
2019,2,도봉산4길,51520313
2019,3,도봉산4길,113600001
2019,4,도봉산4길,111615742
2019,1,도봉산길,292148988
2019,2,도봉산길,351274036
2019,3,도봉산길,364278956
2019,4,도봉산길,275353886
2019,1,도산공원사거리_1,427118884
2019,2,도산공원사거리_1,315925774
2019,3,도산공원사거리_1,358799995
2019,4,도산공원사거리_1,467367205
2019,1,도산대로15길,550575460
2019,2,도산대로15길,564229283
2019,3,도산대로15길,531116365
2019,4,도산대로15길,549512320
2019,1,도산대로23길,27828578
2019,2,도산대로23길,39212297
2019,3,도산대로23길,53587379
2019,4,도산대로23길,130961170
2019,1,도산대로30길,279641989
2019,2,도산대로30길,136997677
2019,3,도산대로30길,299689212
2019,4,도산대로30길,293068492
2019,1,도산대로38길,106899946
2019,2,도산대로38길,122252008
2019,3,도산대로38길,122914173
2019,4,도산대로38길,130539589
2019,1,도산대로50길,9598312
2019,2,도산대로50길,14039916
2019,3,도산대로50길,14961595
2019,4,도산대로50길,10367483
2019,3,도산대로81길,2298697
2019,4,도산대로81길,59853294
2019,1,도산대로89길,36909607
2019,2,도산대로89길,37324968
2019,3,도산대로89길,51048063
2019,4,도산대로89길,23984958
2019,1,도신로15길,80134022
2019,2,도신로15길,85657118
2019,3,도신로15길,78546605
2019,4,도신로15길,62113391
2019,2,도신로62길,7452680
2019,3,도신로62길,10065102
2019,4,도신로62길,3708286
2019,1,도화4길,1153886
2019,2,도화4길,2239478
2019,3,도화4길,1548574
2019,4,도화4길,567017
2019,1,도화길,300846691
2019,2,도화길,375360841
2019,3,도화길,461342033
2019,4,도화길,300478870
2019,1,독립문로8길,7878799
2019,2,독립문로8길,10853540
2019,3,독립문로8길,8805076
2019,1,독막로22길,4834120
2019,2,독막로22길,9019072
2019,3,독막로22길,8456612
2019,4,독막로22길,5972552
2019,1,독막로32길,7651825
2019,2,독막로32길,9220407
2019,1,독막로8길,1403911629
2019,2,독막로8길,1467447399
2019,3,독막로8길,1454082093
2019,4,독막로8길,1385193097
2019,1,독산로108길,50094160
2019,2,독산로108길,45708453
2019,3,독산로108길,50812648
2019,4,독산로108길,40437740
2019,1,독산로40길,43343417
2019,2,독산로40길,9252633
2019,3,독산로40길,44624401
2019,4,독산로40길,28032080
2019,4,독산로50길,17401558
2019,1,독산로64길,53437505
2019,2,독산로64길,61874160
2019,3,독산로64길,63379109
2019,4,독산로64길,46972274
2019,1,독산로70길,58795448
2019,2,독산로70길,30000000
2019,3,독산로70길,60583932
2019,4,독산로70길,118589288
2019,1,독산로85길,59890241
2019,2,독산로85길,48604962
2019,3,독산로85길,31097564
2019,4,독산로85길,21540053
2019,1,돈화문로11가길,385169402
2019,2,돈화문로11가길,443917726
2019,3,돈화문로11가길,504881452
2019,4,돈화문로11가길,319692589
2019,1,돌곶이로22길,64476409
2019,2,돌곶이로22길,83319762
2019,3,돌곶이로22길,93138038
2019,4,돌곶이로22길,82522091
2019,1,돌곶이로27길,25324782
2019,2,돌곶이로27길,26241822
2019,3,돌곶이로27길,28946193
2019,4,돌곶이로27길,23514933
2019,1,돌곶이로28길,483091
2019,2,돌곶이로28길,888889
2019,3,돌곶이로28길,584541
2019,1,동광로12길,7717638
2019,3,동광로12길,12823507
2019,4,동광로12길,10215483
2019,1,동광로1길,102233795
2019,2,동광로1길,101243066
2019,3,동광로1길,118055477
2019,4,동광로1길,111181539
2019,1,동광로39길,205759859
2019,2,동광로39길,245489857
2019,3,동광로39길,245837098
2019,4,동광로39길,128647397
2019,1,동교로17길,149860045
2019,2,동교로17길,127483890
2019,3,동교로17길,119288227
2019,4,동교로17길,220219072
2019,1,동교로19길,90404155
2019,2,동교로19길,98808445
2019,3,동교로19길,97703595
2019,4,동교로19길,49738526
2019,1,동교로25길,925695026
2019,2,동교로25길,911663602
2019,3,동교로25길,1191424351
2019,4,동교로25길,1330701684
2019,1,동교로27길,918014392
2019,2,동교로27길,865047761
2019,3,동교로27길,1286558539
2019,4,동교로27길,1184837212
2019,1,동교로38길,883909026
2019,2,동교로38길,683697811
2019,3,동교로38길,709614952
2019,4,동교로38길,902799873
2019,1,동남로20길,392660747
2019,2,동남로20길,359855852
2019,3,동남로20길,324989353
2019,4,동남로20길,234450618
2019,1,동남로65길,37272142
2019,2,동남로65길,115143610
2019,3,동남로65길,85068094
2019,4,동남로65길,141145662
2019,1,동남로82길,1222741
2019,2,동남로82길,6278836
2019,3,동남로82길,15000000
2019,4,동남로82길,15000000
2019,1,동남로85길,20834776
2019,2,동남로85길,29731268
2019,3,동남로85길,30182025
2019,4,동남로85길,30245971
2019,1,동대문시장_1,978840322
2019,2,동대문시장_1,951158022
2019,3,동대문시장_1,1114260867
2019,4,동대문시장_1,744421660
2019,1,동대문시장_2,119240351
2019,2,동대문시장_2,82895821
2019,3,동대문시장_2,184142525
2019,4,동대문시장_2,178694718
2019,1,동대문역사문화공원역,643830142
2019,2,동대문역사문화공원역,774316367
2019,3,동대문역사문화공원역,795668204
2019,4,동대문역사문화공원역,393982332
2019,1,동대문종합시장,208774196
2019,2,동대문종합시장,197420315
2019,3,동대문종합시장,277859520
2019,4,동대문종합시장,115687535
2019,1,동대문패션타운 관광특구,3787614897
2019,2,동대문패션타운 관광특구,3726487834
2019,3,동대문패션타운 관광특구,4078360323
2019,4,동대문패션타운 관광특구,4252057288
2019,1,동묘시장,14631113
2019,2,동묘시장,17533385
2019,3,동묘시장,13031215
2019,4,동묘시장,14094928
2019,1,동묘앞역,41896912
2019,2,동묘앞역,46662703
2019,3,동묘앞역,47141383
2019,4,동묘앞역,45214871
2019,1,동부골목시장,438139482
2019,2,동부골목시장,508301962
2019,3,동부골목시장,537224423
2019,4,동부골목시장,385357195
2019,1,동산로10길,82380913
2019,2,동산로10길,107301518
2019,3,동산로10길,110027204
2019,4,동산로10길,102595541
2019,1,동산로19길,224287593
2019,2,동산로19길,261685806
2019,3,동산로19길,201051207
2019,4,동산로19길,125306001
2019,1,동소문로13길,109736991
2019,2,동소문로13길,114603336
2019,3,동소문로13길,105499730
2019,4,동소문로13길,82519980
2019,1,동소문로15길,113979880
2019,2,동소문로15길,94566022
2019,3,동소문로15길,163448470
2019,4,동소문로15길,761108608
2019,1,동소문로26가길,32939858
2019,2,동소문로26가길,32492070
2019,3,동소문로26가길,3709693
2019,4,동소문로26가길,26623270
2019,1,동소문로6길,265594798
2019,2,동소문로6길,2363901
2019,3,동소문로6길,262142718
2019,4,동소문로6길,295602407
2019,1,동원시장,68958827
2019,2,동원시장,77853831
2019,3,동원시장,80154213
2019,4,동원시장,68353974
2019,1,동일로100길,1237240
2019,2,동일로100길,3615312
2019,3,동일로100길,5457782
2019,4,동일로100길,2704788
2019,1,동일로101길,23244722
2019,2,동일로101길,27423906
2019,3,동일로101길,30992409
2019,4,동일로101길,27648307
2019,1,동일로112길,89331805
2019,2,동일로112길,86366648
2019,3,동일로112길,125273901
2019,4,동일로112길,143194479
2019,1,동일로123길,48180099
2019,2,동일로123길,41347549
2019,3,동일로123길,75805782
2019,4,동일로123길,66962762
2019,1,동일로130길,19401002
2019,2,동일로130길,23842005
2019,3,동일로130길,24656122
2019,4,동일로130길,7048142
2019,1,동일로139가길,224286713
2019,2,동일로139가길,255055901
2019,3,동일로139가길,289500747
2019,4,동일로139가길,201799078
2019,1,동일로140길,10394620
2019,3,동일로140길,26814501
2019,4,동일로140길,30092280
2019,1,동일로149길,13479658
2019,2,동일로149길,17779633
2019,3,동일로149길,17959258
2019,4,동일로149길,32261817
2019,4,동일로157길,5865407
2019,1,동일로163길,12676871
2019,2,동일로163길,17798984
2019,3,동일로163길,23018960
2019,4,동일로163길,14593379
2019,1,동일로173가길,38870274
2019,2,동일로173가길,45059010
2019,3,동일로173가길,45318942
2019,4,동일로173가길,32656169
2019,1,동일로18길,55911697
2019,2,동일로18길,60632738
2019,3,동일로18길,56399690
2019,4,동일로18길,44909811
2019,1,동일로192길,499692397
2019,2,동일로192길,490430398
2019,3,동일로192길,734794445
2019,4,동일로192길,912594302
2019,1,동일로242길,145085699
2019,2,동일로242길,138519894
2019,3,동일로242길,145903009
2019,4,동일로242길,130515050
2019,1,동일로24길,24642068
2019,2,동일로24길,34538785
2019,3,동일로24길,33216874
2019,4,동일로24길,28957384
2019,1,동작구 총신대입구역_1,1113914405
2019,2,동작구 총신대입구역_1,1062024196
2019,3,동작구 총신대입구역_1,1329991444
2019,4,동작구 총신대입구역_1,1035461070
2019,1,동작구 총신대입구역_2,96847393
2019,2,동작구 총신대입구역_2,94047288
2019,3,동작구 총신대입구역_2,78858594
2019,4,동작구 총신대입구역_2,186164020
2019,1,동작대로17길,328434170
2019,2,동작대로17길,362641206
2019,3,동작대로17길,367588737
2019,4,동작대로17길,365924273
2019,1,동작대로29길,7742167
2019,2,동작대로29길,21423692
2019,3,동작대로29길,26312886
2019,4,동작대로29길,69228734
2019,1,동작대로33길,93931142
2019,2,동작대로33길,41815766
2019,3,동작대로33길,94509727
2019,4,동작대로33길,80558438
2019,1,동작대로35길,29159159
2019,2,동작대로35길,29619771
2019,3,동작대로35길,31446448
2019,4,동작대로35길,32114039
2019,1,동작대로7길,120980517
2019,2,동작대로7길,104919852
2019,3,동작대로7길,131106989
2019,4,동작대로7길,103397862
2019,1,동진시장,151660345
2019,2,동진시장,141425810
2019,3,동진시장,138004018
2019,4,동진시장,157830895
2019,1,동평화시장,151503860
2019,2,동평화시장,179614963
2019,3,동평화시장,177092765
2019,4,동평화시장,299784852
2019,1,동호로10길,208625561
2019,2,동호로10길,162147709
2019,3,동호로10길,198990570
2019,4,동호로10길,163058406
2019,4,동호로15길,17320822
2019,1,동호로8길,172531046
2019,2,동호로8길,165665565
2019,3,동호로8길,155011392
2019,4,동호로8길,98811378
2019,1,두텁바위로1길,84315491
2019,2,두텁바위로1길,38871729
2019,3,두텁바위로1길,62817262
2019,4,두텁바위로1길,44551228
2019,1,둔촌역전통시장,73536669
2019,2,둔촌역전통시장,90769801
2019,3,둔촌역전통시장,87940389
2019,4,둔촌역전통시장,69062415
2019,1,둘레9길,70136913
2019,2,둘레9길,50370266
2019,3,둘레9길,34815511
2019,4,둘레9길,41535852
2019,1,등나무근린공원 주변,341569055
2019,2,등나무근린공원 주변,330590818
2019,3,등나무근린공원 주변,376297865
2019,4,등나무근린공원 주변,412864946
2019,1,등용로14길,277713363
2019,2,등용로14길,321388629
2019,3,등용로14길,302453243
2019,4,등용로14길,242735823
2019,1,등촌로39길,145425709
2019,2,등촌로39길,65273422
2019,3,등촌로39길,132309307
2019,4,등촌로39길,123233320
2019,1,등촌로51길,44299344
2019,2,등촌로51길,49325298
2019,3,등촌로51길,57384853
2019,4,등촌로51길,49717798
2019,1,등촌로55길,106084856
2019,2,등촌로55길,116165047
2019,3,등촌로55길,137718201
2019,4,등촌로55길,97666333
2019,1,등촌로5길,48990566
2019,2,등촌로5길,33410541
2019,3,등촌로5길,4677691
2019,1,등촌역,50991372
2019,2,등촌역,62464269
2019,3,등촌역,108304235
2019,4,등촌역,147540626
2019,1,디지털로27길,23531925
2019,2,디지털로27길,7991993
2019,3,디지털로27길,35004278
2019,4,디지털로27길,49143250
2019,1,디지털로32가길,154966153
2019,2,디지털로32가길,131323232
2019,3,디지털로32가길,166304805
2019,4,디지털로32가길,144578985
2019,1,디지털로32길,719973194
2019,2,디지털로32길,435266714
2019,3,디지털로32길,944415515
2019,4,디지털로32길,1655364332
2019,1,디지털로37길,15330153
2019,2,디지털로37길,12123210
2019,3,디지털로37길,10333478
2019,1,디지털로57길,6376355
2019,2,디지털로57길,6198245
2019,3,디지털로57길,8584925
2019,4,디지털로57길,40816986
2019,1,디지털미디어시티,4059577116
2019,2,디지털미디어시티,4041709371
2019,3,디지털미디어시티,4614613512
2019,4,디지털미디어시티,5100989031
2019,1,뚝섬로23길,33050901
2019,2,뚝섬로23길,18290961
2019,3,뚝섬로23길,12075278
2019,1,뚝섬로48길,157854318
2019,2,뚝섬로48길,180177395
2019,3,뚝섬로48길,167973655
2019,4,뚝섬로48길,162333474
2019,1,뚝섬로54길,37454288
2019,2,뚝섬로54길,42180527
2019,3,뚝섬로54길,47268125
2019,4,뚝섬로54길,33871801
2019,1,뚝섬로58길,49849586
2019,2,뚝섬로58길,64006615
2019,3,뚝섬로58길,46976503
2019,4,뚝섬로58길,88524750
2019,1,뚝섬로5길,345976340
2019,2,뚝섬로5길,402443656
2019,3,뚝섬로5길,366424416
2019,4,뚝섬로5길,397223732
2019,4,뚝섬로64길,99089309
2019,1,롯데백화점,1605944613
2019,2,롯데백화점,1739711381
2019,3,롯데백화점,1650086376
2019,4,롯데백화점,1328944216
2019,1,마방로2길,727957767
2019,2,마방로2길,872655964
2019,3,마방로2길,900134382
2019,4,마방로2길,989415937
2019,1,마장로39길,9485676
2019,2,마장로39길,12124056
2019,3,마장로39길,18000000
2019,4,마장로39길,18000000
2019,1,마조로1길,277254939
2019,2,마조로1길,306336858
2019,3,마조로1길,304704202
2019,4,마조로1길,300251552
2019,1,마천로51길,48843020
2019,2,마천로51길,50761794
2019,3,마천로51길,51917626
2019,4,마천로51길,46353894
2019,1,마포농수산물시장,99946502
2019,2,마포농수산물시장,266809181
2019,3,마포농수산물시장,271519700
2019,4,마포농수산물시장,251221691
2019,1,마포대로12길,335067506
2019,2,마포대로12길,381333142
2019,3,마포대로12길,403611976
2019,4,마포대로12길,391387643
2019,1,마포대로20길,318214615
2019,2,마포대로20길,273290435
2019,3,마포대로20길,278818020
2019,4,마포대로20길,283613287
2019,1,마포대로4길,128898248
2019,2,마포대로4길,165716554
2019,3,마포대로4길,149365886
2019,4,마포대로4길,140076217
2019,1,만리재옛길,73846038
2019,2,만리재옛길,62127966
2019,3,만리재옛길,84840339
2019,4,만리재옛길,86616902
2019,1,만양로14길,133319564
2019,2,만양로14길,119001459
2019,3,만양로14길,131910225
2019,4,만양로14길,147427806
2019,1,만양로8길,118689045
2019,2,만양로8길,150309053
2019,3,만양로8길,164596246
2019,4,만양로8길,62718633
2019,1,망우로18가길,50776662
2019,2,망우로18가길,55862932
2019,3,망우로18가길,50562770
2019,4,망우로18가길,59068770
2019,1,망우로18길,242926060
2019,2,망우로18길,216684149
2019,3,망우로18길,302794747
2019,4,망우로18길,305804570
2019,1,망우로21길,74280391
2019,2,망우로21길,119089984
2019,3,망우로21길,120865627
2019,4,망우로21길,112989005
2019,1,망우로68길,15271770
2019,2,망우로68길,26004119
2019,3,망우로68길,23234351
2019,4,망우로68길,16195217
2019,1,망원로11길,257346993
2019,2,망원로11길,264102930
2019,3,망원로11길,297566063
2019,4,망원로11길,268657529
2019,1,망원로2길,120004526
2019,2,망원로2길,122505929
2019,3,망원로2길,138063653
2019,4,망원로2길,72788410
2019,1,망원시장,138437343
2019,2,망원시장,125062370
2019,3,망원시장,138068587
2019,4,망원시장,109690209
2019,1,망원월드컵시장,57281479
2019,2,망원월드컵시장,67630766
2019,3,망원월드컵시장,67137689
2019,4,망원월드컵시장,59221079
2019,1,매봉길,37900347
2019,2,매봉길,49321924
2019,3,매봉길,49609747
2019,4,매봉길,39315932
2019,1,매봉산로2길,1154564487
2019,2,매봉산로2길,1251716651
2019,3,매봉산로2길,1190976642
2019,4,매봉산로2길,1818645067
2019,1,매봉역,255488716
2019,2,매봉역,286818358
2019,3,매봉역,341916681
2019,4,매봉역,560583651
2019,1,면목골목시장,7042487
2019,2,면목골목시장,17976515
2019,3,면목골목시장,14463926
2019,4,면목골목시장,10361045
2019,1,면목로17길,23368936
2019,2,면목로17길,32688182
2019,3,면목로17길,32709892
2019,4,면목로17길,32655130
2019,1,면목로33길,76268317
2019,2,면목로33길,82461431
2019,3,면목로33길,71475504
2019,4,면목로33길,56606133
2019,1,면목로45길,167168121
2019,2,면목로45길,6622684
2019,3,면목로45길,185181201
2019,4,면목로45길,317808992
2019,1,면목로48길,17755779
2019,2,면목로48길,21371890
2019,3,면목로48길,16811788
2019,4,면목로48길,27845817
2019,1,면목로49길,100981535
2019,2,면목로49길,98262550
2019,3,면목로49길,90979025
2019,4,면목로49길,79824415
2019,1,면목로56길,68805019
2019,2,면목로56길,84698791
2019,3,면목로56길,90844275
2019,4,면목로56길,69944153
2019,1,명동 남대문 북창동 다동 무교동 관광특구,19435993676
2019,2,명동 남대문 북창동 다동 무교동 관광특구,19638869039
2019,3,명동 남대문 북창동 다동 무교동 관광특구,22150613792
2019,4,명동 남대문 북창동 다동 무교동 관광특구,23508019317
2019,1,명동거리,7893134684
2019,2,명동거리,7977462989
2019,3,명동거리,9095538657
2019,4,명동거리,7773446023
2019,1,명동길,1016323922
2019,2,명동길,914431003
2019,3,명동길,1040396184
2019,4,명동길,1115515596
2019,1,명륜길,38917933
2019,2,명륜길,78622132
2019,3,명륜길,41861509
2019,4,명륜길,37418810
2019,1,명일골목시장,2069937
2019,2,명일골목시장,1478526
2019,3,명일골목시장,2551044
2019,4,명일골목시장,3590706
2019,1,명일로13길,144626990
2019,2,명일로13길,133100378
2019,3,명일로13길,141150884
2019,4,명일로13길,125566215
2019,1,명지대길,103768376
2019,2,명지대길,155610646
2019,3,명지대길,103275750
2019,4,명지대길,191114896
2019,1,모래내로15길,287366813
2019,2,모래내로15길,184739555
2019,3,모래내로15길,248914190
2019,4,모래내로15길,58715865
2019,1,모래내로7길,11051312
2019,2,모래내로7길,952735
2019,3,모래내로7길,15682764
2019,4,모래내로7길,22512913
2019,1,목2동시장,52192494
2019,2,목2동시장,58744635
2019,3,목2동시장,63993345
2019,4,목2동시장,51491641
2019,1,목3동시장,42288836
2019,2,목3동시장,45310346
2019,3,목3동시장,52262226
2019,1,목4동시장,10113625
2019,2,목4동시장,10753815
2019,3,목4동시장,10802696
2019,1,목동남로4길,96211725
2019,2,목동남로4길,119546437
2019,3,목동남로4길,118085346
2019,4,목동남로4길,41719156
2019,1,목동동로12길,302203021
2019,2,목동동로12길,294339651
2019,3,목동동로12길,399310616
2019,4,목동동로12길,259726919
2019,1,목동동로8길,59150387
2019,2,목동동로8길,59457316
2019,3,목동동로8길,76391069
2019,4,목동동로8길,99449943
2019,1,목동로19길,52765004
2019,2,목동로19길,49656531
2019,3,목동로19길,66436801
2019,4,목동로19길,51302584
2019,1,목동로9길,378272125
2019,2,목동로9길,389074560
2019,3,목동로9길,397639088
2019,4,목동로9길,412865712
2019,1,목동사거리,94664642
2019,2,목동사거리,82673523
2019,3,목동사거리,81617043
2019,4,목동사거리,74239029
2019,1,목동중앙남로3가길,17168067
2019,2,목동중앙남로3가길,425826
2019,3,목동중앙남로3가길,45205236
2019,4,목동중앙남로3가길,37186560
2019,1,목동중앙로13나길,10713013
2019,2,목동중앙로13나길,8408485
2019,3,목동중앙로13나길,4533923
2019,4,목동중앙로13나길,1159389
2019,1,목동중앙로3길,12352587
2019,2,목동중앙로3길,20286814
2019,3,목동중앙로3길,19137073
2019,4,목동중앙로3길,14871333
2019,1,목동중앙본로7길,58174322
2019,2,목동중앙본로7길,51660699
2019,3,목동중앙본로7길,77572096
2019,4,목동중앙본로7길,55163976
2019,1,목동중앙북로16길,9459391
2019,2,목동중앙북로16길,10691945
2019,3,목동중앙북로16길,13562751
2019,4,목동중앙북로16길,844108
2019,1,목동중앙북로8길,5964341
2019,2,목동중앙북로8길,11110104
2019,3,목동중앙북로8길,979651
2019,4,목동중앙북로8길,12059175
2019,1,목동중앙서로7길,35035782
2019,2,목동중앙서로7길,43393522
2019,3,목동중앙서로7길,43802069
2019,4,목동중앙서로7길,12501641
2019,1,목동중앙서로8가길,2283248
2019,2,목동중앙서로8가길,380685
2019,3,목동중앙서로8가길,509307
2019,4,목동중앙서로8가길,1845158
2019,1,무수막길,97370292
2019,2,무수막길,118573303
2019,3,무수막길,138496223
2019,4,무수막길,220577600
2019,4,무학로16길,84050738
2019,1,무학로6길,62742671
2019,2,무학로6길,97936766
2019,3,무학로6길,84073188
2019,4,무학로6길,124935028
2019,1,무학봉28길,15014460
2019,2,무학봉28길,19414836
2019,3,무학봉28길,19810954
2019,4,무학봉28길,18721252
2019,1,무학봉길,36232373
2019,2,무학봉길,40994772
2019,3,무학봉길,43497283
2019,4,무학봉길,33198639
2019,4,묵1동도깨비시장,231704538
2019,1,문래동 주민센터,904355383
2019,2,문래동 주민센터,806646529
2019,3,문래동 주민센터,961886441
2019,4,문래동 주민센터,999846369
2019,2,문성로5길,1666667
2019,3,문성로5길,6222222
2019,1,문정역,36168998
2019,2,문정역,38576698
2019,3,문정역,14173325
2019,1,미성동도깨비시장,18984581
2019,2,미성동도깨비시장,26032506
2019,3,미성동도깨비시장,28781071
2019,4,미성동도깨비시장,19809804
2019,4,미아사거리_1,67807298
2019,1,미아사거리_2,14502158
2019,2,미아사거리_2,3990884
2019,3,미아사거리_2,13822395
